"名称","住所","linkNo","遺跡番号","地図","遺跡名","いせきめい","所在地","種別","時代","立地","遺跡概況","備考","市町村C","経度","緯度","分類"
"","","3545","25","46図","横浦岩陰遺跡","よこうらいわかげいせき","堅田","岩陰","弥生～古墳","丘陵裾","弥生土器､製塩土器、須恵器","0","22 白浜町白浜地区","135.368959241447","33.6800661715233","埋蔵文化財包蔵地_面"
"","","3549","29","46図","藤島岩陰Ⅰ遺跡","ふじしまいわかげいちいせき","堅田","岩陰","弥生","島嶼","0","0","22 白浜町白浜地区","135.367586078224","33.6878922767384","埋蔵文化財包蔵地_面"
"","","3576","3","46図","馬目谷古墳","ばべだにこふん","白浜","古墳","古墳","丘陵裾","0","","22 白浜町白浜地区","135.342945329268","33.6903445102797","埋蔵文化財包蔵地_面"
"","","3551","31","46図","藤島岩陰Ⅲ遺跡","ふじしまいわかげさんいせき","堅田","岩陰","弥生","島嶼","0","0","22 白浜町白浜地区","135.367225861587","33.6855135979032","埋蔵文化財包蔵地_面"
"","","3533","13","46図","台田峠遺跡","だいだとうげいせき","白浜","古墳","古墳","丘陵","円墳？","","22 白浜町白浜地区","135.350786103201","33.6864467406251","埋蔵文化財包蔵地_面"
"","","3527","7","46図","築屋敷岩陰遺跡","つきやしきいわかげいせき","白浜","岩陰","古墳","丘陵裾","須恵器、鉄片","","22 白浜町白浜地区","135.340862562547","33.6926069569614","埋蔵文化財包蔵地_面"
"","","3586","66","46図","堅田墳墓","かたたふんぼ","堅田2368-2","墓","中世","海岸","陶器、人骨","0","22 白浜町白浜地区","135.365362745259","33.6868273303281","埋蔵文化財包蔵地_面"
"","","3535","15","46図","瑜伽平古墳","ゆがだいらこふん","白浜","古墳","古墳","山頂","須恵器（蓋杯､坩）、蔵骨器、直刀","0","22 白浜町白浜地区","135.354021859235","33.6848468097837","埋蔵文化財包蔵地_面"
"","","3285","37","46図","西沖代陶器窯跡","にしおきだいとうきかまあと","稲成町","窯跡","江戸","丘陵","窯道具（サヤ）","","21 田辺市田辺地区","135.370238941576","33.7395181102612","埋蔵文化財包蔵地_面"
"","","3288","40","46図","下村古墳","しもむらこふん","稲成町","古墳","古墳","丘陵","円墳","0","21 田辺市田辺地区","135.369761001947","33.7421344435244","埋蔵文化財包蔵地_面"
"","","3349","100-1","46図","上野山古銭Ⅰ出土地","うえのやまこせんいちしゅつどち","上の山","出土地","室町？","丘陵","古銭","0","21 田辺市田辺地区","135.369105358721","33.7358506926714","埋蔵文化財包蔵地_面"
"","","3396","157","46図","江川遺跡","えがわいせき","江川","散布地","中世","海浜","甕","0","21 田辺市田辺地区","135.368183713063","33.7332523382105","埋蔵文化財包蔵地_面"
"","","3265","17-2","46図","袖褶2号墳","そですりにごうふん","芳養町","古墳","古墳","丘陵端","円墳、須恵器（杯、甕 ）","","21 田辺市田辺地区","135.336631656967","33.7466770905903","埋蔵文化財包蔵地_面"
"","","3262","15","46図","芳養古銭出土地","はやこせんしゅつどち","芳養町","出土地","安土桃山","丘陵","開元通宝","0","21 田辺市田辺地区","135.349223836998","33.7512590399949","埋蔵文化財包蔵地_面"
"","","3391","152","46図","芳養松原古墳","はやまつばらこふん","芳養松原","古墳","古墳","丘陵","円墳、耳環、須恵器","0","21 田辺市田辺地区","135.353413809286","33.7503701315688","埋蔵文化財包蔵地_面"
"","","3415","177","46図","牛ノ鼻古墳","うしのはなこふん","芳養松原","古墳","古墳","海浜","箱式石棺、鉄刀","0","21 田辺市田辺地区","135.356507213152","33.7424707727642","埋蔵文化財包蔵地_面"
"","","3341","92","46図","五反田古墳","ごたんだこふん","明洋","古墳","古墳","丘陵裾","円墳、横穴式石室、須恵器","0","21 田辺市田辺地区","135.359303394313","33.7374359824313","埋蔵文化財包蔵地_面"
"","","3410","172","46図","中ノ谷銅鐸出土地","なかのたにどうたくしゅつどち","明洋","出土地","弥生","丘陵端","銅鐸","0","21 田辺市田辺地区","135.361321901419","33.7378902725544","埋蔵文化財包蔵地_面"
"","","3563","43","52図","小島岩陰Ⅱ遺跡","こじまいわかげにいせき","白浜2926","岩陰","古墳","丘陵","0","0","22 白浜町白浜地区","135.355338538534","33.6595072248441","埋蔵文化財包蔵地_面"
"","","3562","42","52図","小島岩陰Ⅰ遺跡","こじまいわかげいちいせき","白浜2926","岩陰","古墳","丘陵","0","0","22 白浜町白浜地区","135.354941381673","33.6603304743441","埋蔵文化財包蔵地_面"
"","","2261","6","16図","大峯銅鐸出土地","おおみねどうたくしゅつどち","新堂","出土地","弥生","丘陵","大小２個の銅鐸","東京国立博物館蔵","10 有田市","135.138547081382","34.0921004938701","埋蔵文化財包蔵地_面"
"","","1673","8","16図","馬の谷遺跡","うまのたにいせき","上","出土地","縄文","谷","有舌尖頭器（1）、スクレイパー（1）","","02 海南市下津地区","135.162781301009","34.1077329098585","埋蔵文化財包蔵地_面"
"","","1688","23","16図","阿弥陀寺古墳","あみだじこふん","下津","古墳","古墳","丘陵","円墳、横穴式石室","","02 海南市下津地区","135.142457276528","34.1077491974267","埋蔵文化財包蔵地_面"
"","","1835","3","7図","湯屋谷遺跡","ゆやだにいせき","粉河","出土地","安土桃山","谷","宋銭多数出土、（開元通宝、洪武通宝、永楽通宝）","","04 紀の川市粉河地区","135.404219292338","34.2812847171592","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.403961400557","34.3031488350515","埋蔵文化財包蔵地_面"
"","","1944","17","11図","双子三昧塚古墳","ふたごさんまいづかこふん","長原","古墳","古墳","段丘","前方後円墳、周濠？、須恵器","","04 紀の川市貴志川地区","135.30500696206","34.2119724963317","埋蔵文化財包蔵地_面"
"","","1999","18-1","11図","平池1号墳","0","長原","古墳","古墳","段丘","前方後円墳、円筒埴輪が2段にめぐる。埴輪（円筒）、須恵器","","04 紀の川市貴志川地区","135.302755623975","34.2116741319141","埋蔵文化財包蔵地_面"
"","","3593","73","52図","鴨居古墳","かもいこふん","鴨居","古墳","古墳","山腹","須恵器","0","22 白浜町白浜地区","135.365177681166","33.656685441614","埋蔵文化財包蔵地_面"
"","","3049","55","33図","滝の段遺跡","たきのだんいせき","滝","出土地","縄文","河岸段丘","石斧","0","19 みなべ町南部川地区","135.346225320651","33.8418050108395","埋蔵文化財包蔵地_面"
"","","2947","20-5","32図","入野5号墳","0","入野","古墳","古墳","丘陵","0","0","18 日高川町川辺地区","135.211028421188","33.9117769547145","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.288583719382","34.2362383472948","埋蔵文化財包蔵地_面"
"","","491","159-2","11図","寺山2号墳","0","新庄","古墳","古墳","丘陵","円墳（径約10m、高約2m）、横穴式石室","","01 和歌山市","135.287939638278","34.2362071759386","埋蔵文化財包蔵地_面"
"","","514","159-25","11図","寺山25号墳","0","新庄","古墳","古墳","丘陵","円墳","","01 和歌山市","135.287547904834","34.2362047071039","埋蔵文化財包蔵地_面"
"","","513","159-24","11図","寺山24号墳","0","新庄","古墳","古墳","丘陵","円墳","","01 和歌山市","135.287606670792","34.2363554049163","埋蔵文化財包蔵地_面"
"","","512","159-23","11図","寺山23号墳","0","新庄","古墳","古墳","丘陵","円墳","","01 和歌山市","135.287752485613","34.236280635421","埋蔵文化財包蔵地_面"
"","","517","159-28","11図","寺山28号墳","0","新庄","古墳","古墳","丘陵","","","01 和歌山市","135.28819231547","34.236574897669","埋蔵文化財包蔵地_面"
"","","490","159-1","11図","寺山1号墳","0","新庄","古墳","古墳","丘陵","円墳（径約10m、高約2m）、横穴式石室","段をもつ方形状の墳丘か","01 和歌山市","135.287747225517","34.2361363010657","埋蔵文化財包蔵地_面"
"","","3347","98","46図","天神山古墳","てんじんやまこふん","天神崎","古墳","古墳","山腹","円墳、横穴式石室、土師器、須恵器、装身具、武具","0","21 田辺市田辺地区","135.360329817989","33.7323974620553","埋蔵文化財包蔵地_面"
"","","3348","99","46図","立戸岩陰遺跡","たちどいわかげいせき","天神崎","岩陰","古墳～平安","海浜","製塩土器、須恵器、青磁､瓦器","0","21 田辺市田辺地区","135.361639047108","33.7305337556445","埋蔵文化財包蔵地_面"
"","","3422","100-2","46図","上野山古銭Ⅱ出土地","うえのやまこせんにしゅつどち","上の山","出土地","室町？","丘陵","古銭","0","21 田辺市田辺地区","135.371103327959","33.7360082880666","埋蔵文化財包蔵地_面"
"","","3372","133","47図","葉糸古墳","はいとこふん","新庄町","古墳","古墳","丘陵","横穴式石室、須恵器、武具、馬具、装身具、瓦器","0","21 田辺市田辺地区","135.400600022463","33.7256822062538","埋蔵文化財包蔵地_面"
"","","3375","136","47図","鳥が谷岩陰遺跡","とりがたにいわかげいせき","新庄町","岩陰","縄文～弥生","丘陵裾","縄文土器、石器、弥生土器","0","21 田辺市田辺地区","135.397194377868","33.7176917519121","埋蔵文化財包蔵地_面"
"","","3369","130","47図","宝乗院岩陰遺跡","ほうじょういんいわかげいせき","高雄","岩陰","古墳","丘陵裾","0","0","21 田辺市田辺地区","135.385006244108","33.7336242274356","埋蔵文化財包蔵地_面"
"","","28","29","4図","沖の島北方海底遺跡","おきのしまほっぽうかいていいせき","加太友ヶ島の内沖の島沖","出土地","中世","海底","須恵器、土師器、瓦器、中国製磁器","","01 和歌山市","135.014082860628","34.294518241841","埋蔵文化財包蔵地_面"
"","","96","122","5図","橘谷銅鐸出土地","たちばなだにどうたくしゅつどち","弘西","出土地","弥生","丘陵端","銅鐸","","01 和歌山市","135.237431266622","34.2729878399431","埋蔵文化財包蔵地_面"
"","","132","171","11図","高積山遺跡","たかつみやまいせき","禰宜","出土地","","山頂","宋銭他1万枚余","","01 和歌山市","135.261280033064","34.2350469135705","埋蔵文化財包蔵地_面"
"","","247","326","5図","有本銅鐸出土地","ありもとどうたくしゅつどち","有本","出土地","弥生","河川敷","紀の川南川岸から出土、土師器","","01 和歌山市","135.194803652838","34.2537109139086","埋蔵文化財包蔵地_面"
"","","301","378","10図","猊口石岩陰遺跡","げいこうせきいわかげいせき","秋葉町","散布地","縄文","岩陰","縄文晩期土器片","","01 和歌山市","135.170261883183","34.2006549883467","埋蔵文化財包蔵地_面"
"","","361","439","5 図","平井1号墳","ひらいいちごうふん","平井","古墳","古墳","丘陵","前方後円墳(22ｍ）、埴輪（円筒、形象）、須恵器","0","01 和歌山市","135.170622390869","34.262653351299","埋蔵文化財包蔵地_面"
"","","377","53-1","5図","高芝1号墳","0","中","古墳","古墳","丘陵","","","01 和歌山市","135.15175365036","34.2627199278379","埋蔵文化財包蔵地_面"
"","","400","66-2","5図","雨が谷2号墳","0","大谷","古墳","古墳","丘陵","円墳（径約10m）横穴式石室、小玉、須恵器、鉄器（刀子、鏃、直刀）","","01 和歌山市","135.181562160509","34.2644241912891","埋蔵文化財包蔵地_面"
"","","399","66-1","5図","雨が谷1号墳","0","大谷","古墳","古墳","丘陵","円墳（径約8m）、木棺直葬、刀子、須恵器（壺、はぞう、杯、高杯、大 甕）、滑石製臼玉","","01 和歌山市","135.179223627596","34.2631724417422","埋蔵文化財包蔵地_面"
"","","492","159-3","11図","寺山3号墳","0","新庄","古墳","古墳","丘陵","円墳（径約6m、高約2m）","","01 和歌山市","135.288080529288","34.2361202117811","埋蔵文化財包蔵地_面"
"","","505","159-16","11図","寺山16号墳","0","新庄","古墳","古墳","丘陵","方墳（1辺約7m、高約1m）、横穴式石室","","01 和歌山市","135.288263742866","34.2361358522255","埋蔵文化財包蔵地_面"
"","","504","159-15","11図","寺山15号墳","0","新庄","古墳","古墳","丘陵","方墳（1辺約25m、高約6m）、横穴式石室","","01 和歌山市","135.288221566074","34.2362873578816","埋蔵文化財包蔵地_面"
"","","502","159-13","11図","寺山13号墳","0","新庄","古墳","古墳","丘陵","方墳（1辺約8m、高約2m）、横穴式石室","","01 和歌山市","135.288452800658","34.236114739181","埋蔵文化財包蔵地_面"
"","","503","159-14","11図","寺山14号墳","0","新庄","古墳","古墳","丘陵","方墳（1辺約10m、高約3m）、横穴式石室","","01 和歌山市","135.28857227456","34.2361154329498","埋蔵文化財包蔵地_面"
"","","500","159-11","11図","寺山11号墳","0","新庄","古墳","古墳","丘陵","円墳、横穴式石室","","01 和歌山市","135.288455048574","34.2358475896162","埋蔵文化財包蔵地_面"
"","","508","159-19","11図","寺山19号墳","0","新庄","古墳","古墳","丘陵","方墳（1辺約6m）、横穴式石室","","01 和歌山市","135.288690010245","34.235776437265","埋蔵文化財包蔵地_面"
"","","493","159-4","11図","寺山4号墳","0","新庄","古墳","古墳","丘陵","円墳（径約6m、高約2m）","","01 和歌山市","135.287976445803","34.236020006031","埋蔵文化財包蔵地_面"
"","","1416","216","10図","山東22号墳","0","禰宜・明王寺","古墳","古墳","丘陵","円墳、横穴式石室","0","01 和歌山市","135.235579466778","34.2089127348559","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.292839567655","34.2367986800534","埋蔵文化財包蔵地_面"
